datetime,regime_state_a
2024-02-09 09:29:00,-1
2024-02-09 10:02:00,0
2024-02-09 10:05:00,0
2024-02-09 10:07:00,0
2024-02-09 10:11:00,0
2024-02-09 10:13:00,0
2024-02-09 10:16:00,0
2024-02-09 10:22:00,1
2024-02-09 10:25:00,1
2024-02-09 10:39:00,1
2024-02-09 10:40:00,1
2024-02-09 10:41:00,1
2024-02-09 10:42:00,-1
2024-02-09 10:52:00,1
2024-02-09 11:08:00,-1
2024-02-09 12:02:00,1
2024-02-09 12:07:00,-1
2024-02-09 12:08:00,0
2024-02-09 12:09:00,0
2024-02-09 12:10:00,1
2024-02-09 12:11:00,1
2024-02-09 12:13:00,0
2024-02-09 12:14:00,0
2024-02-09 12:28:00,1
2024-02-09 12:32:00,1
2024-02-09 12:33:00,1
2024-02-09 12:52:00,0
2024-02-09 12:53:00,-1
2024-02-09 12:54:00,-1
2024-02-09 13:07:00,-1
2024-02-09 13:08:00,-1
2024-02-09 13:10:00,-1
2024-02-09 13:18:00,-1
2024-02-09 13:19:00,-1
2024-02-09 13:22:00,-1
2024-02-09 13:31:00,-1
2024-02-09 13:32:00,-1
2024-02-09 13:35:00,-1
2024-02-09 13:36:00,-1
2024-02-09 13:37:00,-1
2024-02-09 13:38:00,-1
2024-02-09 13:39:00,0
2024-02-09 13:40:00,1
2024-02-09 13:42:00,1
2024-02-09 13:43:00,1
2024-02-09 13:44:00,1
2024-02-09 13:45:00,1
2024-02-09 13:55:00,1
2024-02-09 14:04:00,1
2024-02-09 15:08:00,1
2024-02-09 15:41:00,1
2024-02-09 15:45:00,1
2024-02-09 15:59:00,1
2024-02-12 00:00:00,1
2024-02-12 00:01:00,1
2024-02-12 00:33:00,1
2024-02-12 01:09:00,1
2024-02-12 01:23:00,1
2024-02-12 01:24:00,1
2024-02-12 01:27:00,1
2024-02-12 01:28:00,1
2024-02-12 01:29:00,1
2024-02-12 01:45:00,1
2024-02-12 01:46:00,1
2024-02-12 01:57:00,1
2024-02-12 02:00:00,1
2024-02-12 02:02:00,1
2024-02-12 02:09:00,1
2024-02-12 02:10:00,1
2024-02-12 02:11:00,1
2024-02-12 02:16:00,1
2024-02-12 02:17:00,0
2024-02-12 02:19:00,0
2024-02-12 02:24:00,-1
2024-02-12 02:26:00,-1
2024-02-12 02:52:00,-1
2024-02-12 02:59:00,-1
2024-02-12 03:00:00,-1
2024-02-12 03:10:00,-1
2024-02-12 03:11:00,-1
2024-02-12 03:22:00,-1
2024-02-12 03:56:00,-1
2024-02-12 04:08:00,-1
2024-02-12 04:22:00,-1
2024-02-12 04:29:00,-1
2024-02-12 04:49:00,-1
2024-02-12 04:58:00,-1
2024-02-12 05:00:00,-1
2024-02-12 05:06:00,-1
2024-02-12 05:41:00,-1
2024-02-12 05:42:00,-1
2024-02-12 05:51:00,-1
2024-02-12 06:18:00,-1
2024-02-12 06:25:00,-1
2024-02-12 06:26:00,-1
2024-02-12 06:29:00,-1
2024-02-12 06:30:00,-1
2024-02-12 06:50:00,-1
2024-02-12 06:53:00,-1
2024-02-12 07:06:00,1
2024-02-12 07:18:00,-1
2024-02-12 07:31:00,-1
2024-02-12 07:34:00,-1
2024-02-12 07:37:00,-1
2024-02-12 07:38:00,-1
2024-02-12 07:39:00,-1
2024-02-12 07:40:00,-1
2024-02-12 07:44:00,-1
2024-02-12 07:45:00,-1
2024-02-12 07:49:00,-1
2024-02-12 07:53:00,-1
2024-02-12 07:56:00,-1
2024-02-12 07:57:00,-1
2024-02-12 07:59:00,-1
2024-02-12 08:00:00,-1
2024-02-12 08:01:00,-1
2024-02-12 08:03:00,-1
2024-02-12 08:06:00,-1
2024-02-12 08:08:00,-1
2024-02-12 08:11:00,-1
2024-02-12 08:22:00,-1
2024-02-12 08:23:00,-1
2024-02-12 08:24:00,-1
2024-02-12 08:25:00,-1
2024-02-12 08:32:00,-1
2024-02-12 08:33:00,-1
2024-02-12 08:34:00,-1
2024-02-12 08:37:00,-1
2024-02-12 08:38:00,-1
2024-02-12 09:03:00,-1
2024-02-12 09:05:00,-1
2024-02-12 09:24:00,-1
2024-02-12 09:25:00,-1
2024-02-12 09:44:00,-1
2024-02-12 10:39:00,-1
2024-02-12 11:05:00,-1
2024-02-12 11:35:00,-1
2024-02-12 11:44:00,-1
2024-02-12 11:45:00,-1
2024-02-12 12:05:00,-1
2024-02-12 12:32:00,-1
2024-02-12 12:37:00,-1
2024-02-12 13:12:00,-1
2024-02-12 13:28:00,-1
2024-02-12 13:50:00,-1
2024-02-12 14:01:00,-1
2024-02-12 14:04:00,-1
2024-02-12 14:05:00,-1
2024-02-12 14:20:00,-1
2024-02-12 14:21:00,0
2024-02-12 14:42:00,1
2024-02-12 14:50:00,-1
2024-02-12 15:35:00,0
2024-02-12 15:59:00,1
2024-02-12 16:00:00,1
2024-02-13 00:00:00,1
2024-02-13 00:01:00,1
2024-02-13 00:14:00,1
2024-02-13 00:15:00,1
2024-02-13 00:18:00,1
2024-02-13 01:01:00,1
2024-02-13 01:15:00,1
2024-02-13 01:22:00,1
2024-02-13 01:38:00,1
2024-02-13 01:41:00,1
2024-02-13 01:59:00,1
2024-02-13 02:20:00,1
2024-02-13 02:36:00,1
2024-02-13 02:42:00,1
2024-02-13 02:44:00,1
2024-02-13 02:46:00,1
2024-02-13 02:56:00,1
2024-02-13 03:08:00,1
2024-02-13 03:16:00,1
2024-02-13 03:50:00,1
2024-02-13 03:52:00,1
2024-02-13 04:14:00,1
2024-02-13 04:38:00,1
2024-02-13 04:48:00,1
2024-02-13 04:52:00,1
2024-02-13 05:29:00,1
2024-02-13 05:33:00,1
2024-02-13 05:38:00,1
2024-02-13 05:40:00,1
2024-02-13 05:45:00,1
2024-02-13 05:50:00,1
2024-02-13 06:00:00,1
2024-02-13 06:01:00,1
2024-02-13 06:02:00,1
2024-02-13 06:11:00,1
2024-02-13 06:13:00,1
2024-02-13 06:14:00,1
2024-02-13 06:17:00,1
2024-02-13 06:18:00,1
2024-02-13 06:21:00,1
2024-02-13 06:24:00,1
2024-02-13 06:29:00,1
2024-02-13 06:30:00,1
2024-02-13 06:34:00,1
2024-02-13 06:36:00,1
2024-02-13 06:48:00,1
2024-02-13 06:50:00,1
2024-02-13 06:51:00,1
2024-02-13 06:54:00,1
2024-02-13 07:04:00,1
2024-02-13 07:15:00,1
2024-02-13 07:16:00,1
2024-02-13 07:17:00,1
2024-02-13 07:18:00,1
2024-02-13 07:31:00,1
2024-02-13 07:32:00,1
2024-02-13 07:34:00,1
2024-02-13 07:35:00,1
2024-02-13 07:38:00,1
2024-02-13 07:39:00,1
2024-02-13 07:40:00,1
2024-02-13 07:41:00,1
2024-02-13 07:42:00,1
2024-02-13 07:43:00,1
2024-02-13 07:45:00,1
2024-02-13 07:46:00,1
2024-02-13 07:47:00,0
2024-02-13 07:48:00,1
2024-02-13 07:49:00,1
2024-02-13 07:50:00,1
2024-02-13 07:51:00,1
2024-02-13 07:52:00,1
2024-02-13 07:53:00,1
2024-02-13 07:54:00,1
2024-02-13 07:57:00,1
2024-02-13 07:58:00,1
2024-02-13 07:59:00,1
2024-02-13 08:00:00,1
2024-02-13 08:01:00,1
2024-02-13 08:02:00,1
2024-02-13 08:03:00,1
2024-02-13 08:06:00,1
2024-02-13 08:08:00,1
2024-02-13 08:09:00,1
2024-02-13 08:10:00,1
2024-02-13 08:11:00,1
2024-02-13 08:12:00,1
2024-02-13 08:13:00,1
2024-02-13 08:14:00,1
2024-02-13 08:15:00,1
2024-02-13 08:16:00,1
2024-02-13 08:17:00,1
2024-02-13 08:18:00,1
2024-02-13 08:19:00,1
2024-02-13 08:20:00,1
2024-02-13 08:22:00,1
2024-02-13 08:24:00,1
2024-02-13 08:25:00,1
2024-02-13 08:26:00,1
2024-02-13 08:27:00,1
2024-02-13 08:29:00,1
2024-02-13 08:30:00,1
2024-02-13 08:32:00,1
2024-02-13 08:33:00,1
2024-02-13 08:36:00,1
2024-02-13 08:38:00,1
2024-02-13 08:43:00,1
2024-02-13 08:44:00,1
2024-02-13 08:45:00,1
2024-02-13 08:46:00,1
2024-02-13 08:47:00,1
2024-02-13 08:48:00,1
2024-02-13 08:49:00,1
2024-02-13 08:50:00,1
2024-02-13 08:54:00,1
2024-02-13 08:55:00,1
2024-02-13 08:58:00,1
2024-02-13 08:59:00,1
2024-02-13 09:00:00,1
2024-02-13 09:01:00,1
2024-02-13 09:02:00,1
2024-02-13 09:05:00,1
2024-02-13 09:06:00,1
2024-02-13 09:18:00,1
2024-02-13 09:23:00,1
2024-02-13 09:24:00,1
2024-02-13 09:26:00,1
2024-02-13 09:34:00,1
2024-02-13 09:39:00,1
2024-02-13 09:40:00,1
2024-02-13 09:47:00,1
2024-02-13 09:57:00,1
2024-02-13 09:59:00,1
2024-02-13 10:00:00,1
2024-02-13 10:01:00,1
2024-02-13 10:02:00,1
2024-02-13 10:03:00,1
2024-02-13 10:04:00,1
2024-02-13 10:05:00,1
2024-02-13 10:12:00,1
2024-02-13 10:16:00,1
2024-02-13 10:17:00,1
2024-02-13 10:20:00,1
2024-02-13 10:37:00,1
2024-02-13 10:39:00,1
2024-02-13 10:40:00,1
2024-02-13 10:59:00,1
2024-02-13 11:09:00,1
2024-02-13 11:21:00,1
2024-02-13 11:22:00,1
2024-02-13 11:29:00,1
2024-02-13 11:32:00,1
2024-02-13 11:55:00,1
2024-02-13 11:56:00,1
2024-02-13 11:57:00,1
2024-02-13 12:01:00,1
2024-02-13 12:04:00,1
2024-02-13 12:07:00,-1
2024-02-13 12:08:00,0
2024-02-13 12:11:00,0
2024-02-13 12:32:00,-1
2024-02-13 12:34:00,0
2024-02-13 12:35:00,1
2024-02-13 12:37:00,1
2024-02-13 12:53:00,1
2024-02-13 13:02:00,1
2024-02-13 13:06:00,1
2024-02-13 13:07:00,1
2024-02-13 13:13:00,1
2024-02-13 13:14:00,1
2024-02-13 13:20:00,1
2024-02-13 13:21:00,1
2024-02-13 13:23:00,1
2024-02-13 13:24:00,1
2024-02-13 13:27:00,1
2024-02-13 13:28:00,1
2024-02-13 13:31:00,1
2024-02-13 13:32:00,1
2024-02-13 13:33:00,1
2024-02-13 13:39:00,1
2024-02-13 13:40:00,1
2024-02-13 13:43:00,1
2024-02-13 13:44:00,1
2024-02-13 14:00:00,1
2024-02-13 14:04:00,0
2024-02-13 14:16:00,-1
2024-02-13 14:26:00,-1
2024-02-13 14:28:00,-1
2024-02-13 14:45:00,0
2024-02-13 14:46:00,1
2024-02-13 14:48:00,1
2024-02-13 14:51:00,1
2024-02-13 14:56:00,1
2024-02-13 14:59:00,1
2024-02-13 15:02:00,1
2024-02-13 15:09:00,1
2024-02-13 15:12:00,1
2024-02-13 15:27:00,1
2024-02-13 15:34:00,1
2024-02-13 15:35:00,1
2024-02-13 15:37:00,1
2024-02-13 15:38:00,1
2024-02-13 15:47:00,1
2024-02-13 15:57:00,0
2024-02-13 15:58:00,1
2024-02-14 00:00:00,1
2024-02-14 00:01:00,1
2024-02-14 00:13:00,1
2024-02-14 00:14:00,1
2024-02-14 00:19:00,1
2024-02-14 00:34:00,1
2024-02-14 00:35:00,1
2024-02-14 00:36:00,-1
2024-02-14 00:37:00,-1
2024-02-14 00:38:00,0
2024-02-14 00:41:00,-1
2024-02-14 00:42:00,-1
2024-02-14 00:43:00,-1
2024-02-14 00:46:00,-1
2024-02-14 00:59:00,-1
2024-02-14 01:01:00,-1
2024-02-14 01:02:00,-1
2024-02-14 01:08:00,-1
2024-02-14 01:10:00,-1
2024-02-14 01:11:00,-1
2024-02-14 01:16:00,-1
2024-02-14 01:17:00,-1
2024-02-14 01:19:00,-1
2024-02-14 01:24:00,-1
2024-02-14 01:25:00,-1
2024-02-14 01:26:00,-1
2024-02-14 01:27:00,-1
2024-02-14 01:36:00,-1
2024-02-14 01:37:00,-1
2024-02-14 01:38:00,-1
2024-02-14 01:39:00,-1
2024-02-14 01:40:00,-1
2024-02-14 01:41:00,-1
2024-02-14 01:42:00,-1
2024-02-14 01:43:00,-1
2024-02-14 01:45:00,-1
2024-02-14 01:46:00,-1
2024-02-14 01:49:00,-1
2024-02-14 01:50:00,-1
2024-02-14 01:51:00,-1
2024-02-14 01:55:00,0
2024-02-14 01:56:00,0
2024-02-14 01:58:00,1
2024-02-14 01:59:00,0
2024-02-14 02:07:00,0
2024-02-14 02:08:00,0
2024-02-14 02:11:00,-1
2024-02-14 02:17:00,0
2024-02-14 02:27:00,-1
2024-02-14 02:30:00,-1
2024-02-14 02:35:00,-1
2024-02-14 02:37:00,-1
2024-02-14 02:39:00,-1
2024-02-14 02:41:00,-1
2024-02-14 02:43:00,-1
2024-02-14 02:44:00,0
2024-02-14 02:45:00,-1
2024-02-14 02:47:00,0
2024-02-14 02:48:00,0
2024-02-14 02:51:00,-1
2024-02-14 03:05:00,-1
2024-02-14 03:06:00,-1
2024-02-14 03:17:00,-1
2024-02-14 03:18:00,-1
2024-02-14 03:20:00,1
2024-02-14 03:30:00,0
2024-02-14 03:32:00,1
2024-02-14 03:46:00,1
2024-02-14 04:07:00,1
2024-02-14 04:12:00,0
2024-02-14 04:14:00,1
2024-02-14 04:25:00,1
2024-02-14 04:35:00,1
2024-02-14 04:41:00,1
2024-02-14 04:54:00,1
2024-02-14 05:17:00,1
2024-02-14 05:26:00,1
2024-02-14 05:39:00,1
2024-02-14 05:42:00,1
2024-02-14 05:53:00,1
2024-02-14 05:55:00,1
2024-02-14 05:59:00,1
2024-02-14 06:14:00,1
2024-02-14 06:15:00,0
2024-02-14 06:23:00,-1
2024-02-14 06:24:00,-1
2024-02-14 06:29:00,-1
2024-02-14 06:30:00,0
2024-02-14 06:31:00,-1
2024-02-14 06:34:00,-1
2024-02-14 06:35:00,-1
2024-02-14 06:37:00,-1
2024-02-14 06:38:00,-1
2024-02-14 06:40:00,-1
2024-02-14 06:41:00,-1
2024-02-14 06:45:00,-1
2024-02-14 06:49:00,-1
2024-02-14 06:51:00,-1
2024-02-14 06:53:00,-1
2024-02-14 06:58:00,-1
2024-02-14 07:03:00,-1
2024-02-14 07:14:00,-1
2024-02-14 07:15:00,-1
2024-02-14 07:16:00,-1
2024-02-14 07:17:00,-1
2024-02-14 07:18:00,-1
2024-02-14 07:19:00,-1
2024-02-14 07:20:00,-1
2024-02-14 07:23:00,-1
2024-02-14 07:25:00,-1
2024-02-14 07:26:00,-1
2024-02-14 07:27:00,-1
2024-02-14 07:28:00,-1
2024-02-14 07:29:00,-1
2024-02-14 07:32:00,-1
2024-02-14 07:35:00,-1
2024-02-14 07:38:00,-1
2024-02-14 07:39:00,-1
2024-02-14 07:40:00,-1
2024-02-14 07:41:00,-1
2024-02-14 07:42:00,-1
2024-02-14 07:43:00,-1
2024-02-14 07:47:00,-1
2024-02-14 07:50:00,-1
2024-02-14 07:54:00,-1
2024-02-14 07:59:00,-1
2024-02-14 08:01:00,-1
2024-02-14 08:03:00,-1
2024-02-14 08:07:00,-1
2024-02-14 08:12:00,-1
2024-02-14 08:14:00,-1
2024-02-14 08:15:00,-1
2024-02-14 08:17:00,-1
2024-02-14 08:18:00,-1
2024-02-14 08:20:00,-1
2024-02-14 08:27:00,-1
2024-02-14 08:28:00,-1
2024-02-14 08:30:00,-1
2024-02-14 08:31:00,-1
2024-02-14 08:39:00,-1
2024-02-14 08:43:00,-1
2024-02-14 08:45:00,-1
2024-02-14 08:46:00,-1
2024-02-14 08:49:00,0
2024-02-14 08:50:00,0
2024-02-14 08:51:00,1
2024-02-14 08:52:00,1
2024-02-14 08:53:00,0
2024-02-14 08:54:00,1
2024-02-14 08:55:00,0
2024-02-14 08:56:00,1
2024-02-14 08:58:00,1
2024-02-14 08:59:00,1
2024-02-14 09:00:00,1
2024-02-14 09:02:00,1
2024-02-14 09:03:00,1
2024-02-14 09:04:00,1
2024-02-14 09:05:00,1
2024-02-14 09:06:00,1
2024-02-14 09:07:00,0
2024-02-14 09:08:00,-1
2024-02-14 09:09:00,-1
2024-02-14 09:10:00,-1
2024-02-14 09:13:00,-1
2024-02-14 09:14:00,-1
2024-02-14 09:24:00,-1
2024-02-14 09:34:00,-1
2024-02-14 09:35:00,-1
2024-02-14 09:42:00,0
2024-02-14 09:43:00,0
2024-02-14 09:44:00,-1
2024-02-14 10:05:00,-1
2024-02-14 10:06:00,-1
2024-02-14 10:08:00,-1
2024-02-14 10:09:00,-1
2024-02-14 10:12:00,-1
2024-02-14 10:19:00,-1
2024-02-14 10:36:00,-1
2024-02-14 10:38:00,-1
2024-02-14 10:39:00,-1
2024-02-14 10:53:00,-1
2024-02-14 10:54:00,-1
2024-02-14 10:57:00,-1
2024-02-14 10:58:00,-1
2024-02-14 11:01:00,-1
2024-02-14 11:12:00,-1
2024-02-14 11:28:00,-1
2024-02-14 11:29:00,-1
2024-02-14 11:30:00,-1
2024-02-14 11:31:00,-1
2024-02-14 11:32:00,-1
2024-02-14 11:35:00,-1
2024-02-14 11:36:00,-1
2024-02-14 11:37:00,-1
2024-02-14 11:38:00,-1
2024-02-14 11:39:00,-1
2024-02-14 11:46:00,-1
2024-02-14 11:47:00,-1
2024-02-14 12:04:00,-1
2024-02-14 12:05:00,-1
2024-02-14 12:06:00,-1
2024-02-14 12:26:00,-1
2024-02-14 12:41:00,-1
2024-02-14 13:08:00,-1
2024-02-14 13:25:00,-1
2024-02-14 13:31:00,-1
2024-02-14 13:32:00,-1
2024-02-14 13:43:00,-1
2024-02-14 13:48:00,-1
2024-02-14 13:49:00,-1
2024-02-14 13:59:00,-1
2024-02-14 14:04:00,-1
2024-02-14 14:06:00,-1
2024-02-14 14:07:00,-1
2024-02-14 14:10:00,-1
2024-02-14 14:12:00,-1
2024-02-14 14:20:00,-1
2024-02-14 14:21:00,-1
2024-02-14 14:33:00,-1
2024-02-14 14:35:00,-1
2024-02-14 14:40:00,-1
2024-02-14 15:02:00,-1
2024-02-14 15:03:00,-1
2024-02-14 15:16:00,-1
2024-02-14 15:21:00,-1
2024-02-14 15:27:00,-1
2024-02-14 15:32:00,-1
2024-02-14 15:53:00,-1
2024-02-15 00:00:00,-1
2024-02-15 00:01:00,-1
2024-02-15 01:05:00,-1
2024-02-15 01:17:00,-1
2024-02-15 01:35:00,-1
2024-02-15 01:37:00,-1
2024-02-15 01:38:00,-1
2024-02-15 02:01:00,-1
2024-02-15 02:03:00,-1
2024-02-15 02:04:00,-1
2024-02-15 02:05:00,-1
2024-02-15 02:06:00,-1
2024-02-15 02:10:00,-1
2024-02-15 02:13:00,-1
2024-02-15 02:14:00,-1
2024-02-15 02:15:00,-1
2024-02-15 02:18:00,-1
2024-02-15 02:23:00,-1
2024-02-15 02:30:00,-1
2024-02-15 02:34:00,-1
2024-02-15 02:37:00,-1
2024-02-15 02:38:00,-1
2024-02-15 02:55:00,-1
2024-02-15 03:13:00,-1
2024-02-15 03:44:00,-1
2024-02-15 04:16:00,-1
2024-02-15 04:17:00,-1
2024-02-15 04:21:00,-1
2024-02-15 04:22:00,-1
2024-02-15 04:37:00,-1
2024-02-15 05:21:00,-1
2024-02-15 05:30:00,-1
2024-02-15 05:34:00,-1
2024-02-15 05:36:00,-1
2024-02-15 06:02:00,-1
2024-02-15 06:04:00,-1
2024-02-15 06:26:00,-1
2024-02-15 06:37:00,-1
2024-02-15 06:38:00,-1
2024-02-15 06:43:00,-1
2024-02-15 06:48:00,-1
2024-02-15 06:49:00,-1
2024-02-15 06:51:00,-1
2024-02-15 06:52:00,-1
2024-02-15 07:06:00,-1
2024-02-15 07:12:00,-1
2024-02-15 07:13:00,-1
2024-02-15 07:14:00,-1
2024-02-15 07:19:00,-1
2024-02-15 07:20:00,-1
2024-02-15 07:22:00,-1
2024-02-15 07:25:00,-1
2024-02-15 07:26:00,-1
2024-02-15 07:27:00,-1
2024-02-15 07:30:00,-1
2024-02-15 07:31:00,-1
2024-02-15 07:32:00,-1
2024-02-15 07:34:00,0
2024-02-15 07:35:00,1
2024-02-15 07:36:00,1
2024-02-15 07:37:00,1
2024-02-15 07:38:00,-1
2024-02-15 07:39:00,-1
2024-02-15 07:40:00,1
2024-02-15 07:42:00,-1
2024-02-15 07:43:00,-1
2024-02-15 07:44:00,-1
2024-02-15 07:45:00,0
2024-02-15 07:47:00,-1
2024-02-15 07:48:00,-1
2024-02-15 07:49:00,-1
2024-02-15 07:50:00,-1
2024-02-15 07:51:00,0
2024-02-15 07:53:00,1
2024-02-15 07:54:00,1
2024-02-15 07:55:00,0
2024-02-15 07:59:00,0
2024-02-15 08:00:00,1
2024-02-15 08:01:00,1
2024-02-15 08:02:00,0
2024-02-15 08:03:00,-1
2024-02-15 08:04:00,-1
2024-02-15 08:06:00,-1
2024-02-15 08:07:00,-1
2024-02-15 08:09:00,0
2024-02-15 08:10:00,-1
2024-02-15 08:11:00,-1
2024-02-15 08:14:00,-1
2024-02-15 08:15:00,-1
2024-02-15 08:16:00,-1
2024-02-15 08:17:00,-1
2024-02-15 08:18:00,-1
2024-02-15 08:19:00,-1
2024-02-15 08:20:00,-1
2024-02-15 08:21:00,-1
2024-02-15 08:22:00,-1
2024-02-15 08:23:00,-1
2024-02-15 08:24:00,-1
2024-02-15 08:25:00,-1
2024-02-15 08:31:00,-1
2024-02-15 08:32:00,-1
2024-02-15 08:33:00,-1
2024-02-15 08:34:00,-1
2024-02-15 08:40:00,-1
2024-02-15 08:41:00,-1
2024-02-15 08:42:00,-1
2024-02-15 08:43:00,-1
2024-02-15 08:46:00,-1
2024-02-15 08:47:00,-1
2024-02-15 08:48:00,-1
2024-02-15 08:49:00,-1
2024-02-15 08:52:00,-1
2024-02-15 08:53:00,-1
2024-02-15 08:57:00,-1
2024-02-15 09:08:00,-1
2024-02-15 09:09:00,-1
2024-02-15 09:12:00,-1
2024-02-15 09:14:00,-1
2024-02-15 09:22:00,-1
2024-02-15 09:23:00,-1
2024-02-15 09:36:00,-1
2024-02-15 09:37:00,-1
2024-02-15 09:39:00,-1
2024-02-15 09:40:00,-1
2024-02-15 09:41:00,-1
2024-02-15 09:42:00,-1
2024-02-15 09:46:00,-1
2024-02-15 09:51:00,-1
2024-02-15 09:55:00,-1
2024-02-15 09:59:00,-1
2024-02-15 10:00:00,-1
2024-02-15 10:01:00,-1
2024-02-15 10:03:00,-1
2024-02-15 10:04:00,-1
2024-02-15 10:06:00,-1
2024-02-15 10:08:00,-1
2024-02-15 10:09:00,-1
2024-02-15 10:10:00,-1
2024-02-15 10:16:00,-1
2024-02-15 10:17:00,-1
2024-02-15 10:18:00,-1
2024-02-15 10:19:00,-1
2024-02-15 10:20:00,-1
2024-02-15 10:22:00,-1
2024-02-15 10:25:00,-1
2024-02-15 10:27:00,-1
2024-02-15 10:28:00,-1
2024-02-15 10:29:00,-1
2024-02-15 10:30:00,-1
2024-02-15 10:31:00,-1
2024-02-15 10:32:00,-1
2024-02-15 10:36:00,-1
2024-02-15 10:37:00,-1
2024-02-15 10:42:00,-1
2024-02-15 10:43:00,-1
2024-02-15 10:46:00,-1
2024-02-15 10:47:00,-1
2024-02-15 10:51:00,-1
2024-02-15 10:54:00,-1
2024-02-15 11:01:00,-1
2024-02-15 11:18:00,-1
2024-02-15 11:19:00,-1
2024-02-15 11:26:00,-1
2024-02-15 11:43:00,-1
2024-02-15 11:56:00,-1
2024-02-15 12:06:00,-1
2024-02-15 12:11:00,-1
2024-02-15 12:12:00,-1
2024-02-15 12:18:00,-1
2024-02-15 12:25:00,-1
2024-02-15 12:26:00,-1
2024-02-15 12:30:00,-1
2024-02-15 12:36:00,1
2024-02-15 12:45:00,1
2024-02-15 12:46:00,1
2024-02-15 12:53:00,1
2024-02-15 12:54:00,1
2024-02-15 13:16:00,1
2024-02-15 13:37:00,1
2024-02-15 13:53:00,1
2024-02-15 14:02:00,1
2024-02-15 14:08:00,0
2024-02-15 14:40:00,0
2024-02-15 15:02:00,1
2024-02-15 15:15:00,-1
2024-02-15 15:22:00,-1
2024-02-15 15:23:00,-1
2024-02-15 15:43:00,0
2024-02-15 15:47:00,0
2024-02-15 16:00:00,0
2024-02-16 00:00:00,0
2024-02-16 00:01:00,0
2024-02-16 00:33:00,-1
2024-02-16 01:01:00,0
2024-02-16 01:16:00,1
2024-02-16 01:40:00,1
2024-02-16 02:12:00,-1
2024-02-16 02:13:00,-1
2024-02-16 02:17:00,-1
2024-02-16 02:18:00,-1
2024-02-16 02:25:00,-1
2024-02-16 02:33:00,-1
2024-02-16 02:34:00,-1
2024-02-16 02:48:00,-1
2024-02-16 02:49:00,-1
2024-02-16 03:00:00,0
2024-02-16 03:18:00,0
2024-02-16 03:19:00,1
2024-02-16 03:42:00,0
2024-02-16 03:43:00,0
2024-02-16 04:06:00,0
2024-02-16 05:18:00,0
2024-02-16 05:19:00,1
2024-02-16 05:28:00,1
2024-02-16 05:33:00,1
2024-02-16 05:58:00,1
2024-02-16 06:07:00,1
2024-02-16 06:08:00,1
2024-02-16 06:10:00,1
2024-02-16 06:30:00,0
2024-02-16 06:35:00,1
2024-02-16 06:43:00,1
2024-02-16 06:47:00,1
2024-02-16 06:49:00,1
2024-02-16 07:00:00,1
2024-02-16 07:01:00,1
2024-02-16 07:02:00,1
2024-02-16 07:04:00,1
2024-02-16 07:05:00,1
2024-02-16 07:07:00,1
2024-02-16 07:08:00,1
2024-02-16 07:11:00,1
2024-02-16 07:21:00,1
2024-02-16 07:22:00,0
2024-02-16 07:23:00,0
2024-02-16 07:27:00,-1
2024-02-16 07:28:00,-1
2024-02-16 07:30:00,0
2024-02-16 07:31:00,-1
2024-02-16 07:32:00,-1
2024-02-16 07:33:00,-1
2024-02-16 07:34:00,-1
2024-02-16 07:35:00,-1
2024-02-16 07:36:00,-1
2024-02-16 07:37:00,-1
2024-02-16 07:38:00,-1
2024-02-16 07:41:00,-1
2024-02-16 07:42:00,-1
2024-02-16 07:43:00,0
2024-02-16 07:44:00,1
2024-02-16 07:45:00,1
2024-02-16 07:46:00,1
2024-02-16 07:49:00,1
2024-02-16 07:50:00,1
2024-02-16 07:51:00,1
2024-02-16 07:52:00,1
2024-02-16 07:53:00,1
2024-02-16 07:54:00,1
2024-02-16 07:55:00,1
2024-02-16 07:56:00,1
2024-02-16 07:57:00,1
2024-02-16 07:58:00,1
2024-02-16 07:59:00,1
2024-02-16 08:00:00,1
2024-02-16 08:01:00,1
2024-02-16 08:02:00,1
2024-02-16 08:03:00,1
2024-02-16 08:04:00,1
2024-02-16 08:05:00,1
2024-02-16 08:06:00,1
2024-02-16 08:07:00,1
2024-02-16 08:08:00,1
2024-02-16 08:09:00,1
2024-02-16 08:10:00,1
2024-02-16 08:11:00,1
2024-02-16 08:12:00,1
2024-02-16 08:13:00,1
2024-02-16 08:14:00,1
2024-02-16 08:15:00,1
2024-02-16 08:17:00,1
2024-02-16 08:18:00,1
2024-02-16 08:19:00,1
2024-02-16 08:20:00,1
2024-02-16 08:21:00,1
2024-02-16 08:23:00,1
2024-02-16 08:24:00,1
2024-02-16 08:25:00,1
2024-02-16 08:27:00,1
2024-02-16 08:28:00,1
2024-02-16 08:37:00,0
2024-02-16 08:38:00,0
2024-02-16 08:39:00,0
2024-02-16 08:40:00,-1
2024-02-16 08:42:00,0
2024-02-16 08:43:00,1
2024-02-16 08:44:00,1
2024-02-16 08:45:00,1
2024-02-16 08:48:00,0
2024-02-16 08:49:00,-1
2024-02-16 08:51:00,0
2024-02-16 08:52:00,0
2024-02-16 08:55:00,1
2024-02-16 08:59:00,1
2024-02-16 09:01:00,1
2024-02-16 09:02:00,1
2024-02-16 09:03:00,1
2024-02-16 09:04:00,1
2024-02-16 09:05:00,1
2024-02-16 09:06:00,-1
2024-02-16 09:08:00,-1
2024-02-16 09:09:00,-1
2024-02-16 09:12:00,-1
2024-02-16 09:13:00,-1
2024-02-16 09:15:00,-1
